Year,Month,Location,Latitude,Longitude,Temperature,Rainfall,Precipitation,Mosquito_Density,Cases
2017,4,Hebbal,13.0358,77.597,34.8,121.3,19.1,65.9,51
2017,4,Electronic City,12.8445,77.6636,25.5,164.7,8.0,143.6,58
2017,4,BTM Layout,12.9166,77.6101,32.9,259.7,35.3,143.4,32
2017,4,Rajajinagar,12.998,77.5542,25.9,95.4,57.4,82.5,21
2017,4,Marathahalli,12.9563,77.7011,27.1,56.5,57.7,185.7,41
2017,4,Bannerghatta,12.8,77.5771,32.6,46.3,149.6,137.3,55
2017,4,Yeshwanthpur,13.0286,77.5308,20.2,216.4,73.0,93.0,55
2017,5,Indiranagar,12.9784,77.6408,34.9,25.4,96.3,89.0,16
2017,5,Whitefield,12.9698,77.7499,29.1,127.7,27.0,106.8,59
2017,5,Koramangala,12.9345,77.6192,28.3,135.0,53.3,45.3,29
2017,5,Jayanagar,12.925,77.5938,32.7,71.0,75.3,88.1,33
2017,5,Malleshwaram,13.0097,77.5649,28.2,110.1,146.7,117.9,47
2017,5,Hebbal,13.0358,77.597,27.2,207.1,21.3,148.9,40
2017,5,Electronic City,12.8445,77.6636,34.8,295.1,116.8,98.3,87
2017,5,BTM Layout,12.9166,77.6101,21.3,141.7,111.3,192.5,69
2017,5,Rajajinagar,12.998,77.5542,21.2,190.1,119.7,69.4,67
2017,5,Marathahalli,12.9563,77.7011,31.7,140.7,76.9,99.2,55
2017,5,Bannerghatta,12.8,77.5771,31.0,126.3,144.1,161.7,48
2017,5,Yeshwanthpur,13.0286,77.5308,33.8,224.8,109.0,117.1,55
2017,6,Indiranagar,12.9784,77.6408,20.9,141.9,25.4,19.8,86
2017,6,Whitefield,12.9698,77.7499,29.4,86.0,12.4,106.1,47
2017,6,Koramangala,12.9345,77.6192,32.8,83.4,19.9,63.4,52
2017,6,Jayanagar,12.925,77.5938,21.7,52.4,88.8,38.7,47
2017,6,Malleshwaram,13.0097,77.5649,26.7,242.4,39.2,143.1,14
2017,6,Hebbal,13.0358,77.597,32.9,102.9,12.7,37.6,53
2017,6,Electronic City,12.8445,77.6636,34.0,46.2,74.4,198.8,51
2017,6,BTM Layout,12.9166,77.6101,26.6,191.3,31.6,149.5,35
2017,6,Rajajinagar,12.998,77.5542,25.2,192.7,113.3,32.0,59
2017,6,Marathahalli,12.9563,77.7011,24.5,223.8,112.9,111.2,67
2017,6,Bannerghatta,12.8,77.5771,25.7,211.7,71.2,37.6,52
2017,6,Yeshwanthpur,13.0286,77.5308,33.9,134.6,101.8,192.7,47
2017,7,Indiranagar,12.9784,77.6408,30.2,12.3,137.7,131.1,70
2017,7,Whitefield,12.9698,77.7499,33.8,257.5,50.2,60.7,44
2017,7,Koramangala,12.9345,77.6192,21.5,196.3,58.7,156.9,49
2017,7,Jayanagar,12.925,77.5938,28.8,58.5,50.6,141.2,17
2017,7,Malleshwaram,13.0097,77.5649,22.7,164.3,100.9,168.0,59
2017,7,Hebbal,13.0358,77.597,21.6,133.8,32.9,63.8,50
2017,7,Electronic City,12.8445,77.6636,22.9,7.1,13.8,188.3,28
2017,7,BTM Layout,12.9166,77.6101,34.3,191.4,106.2,32.8,18
2017,7,Rajajinagar,12.998,77.5542,32.8,39.0,98.5,181.0,2
2017,7,Marathahalli,12.9563,77.7011,33.4,208.7,38.0,98.7,28
2017,7,Bannerghatta,12.8,77.5771,34.0,191.6,138.4,62.5,11
2017,7,Yeshwanthpur,13.0286,77.5308,31.5,97.0,24.3,24.1,69
2017,8,Indiranagar,12.9784,77.6408,31.7,114.8,49.9,21.4,65
2017,8,Whitefield,12.9698,77.7499,26.6,147.5,139.3,126.0,45
2017,8,Koramangala,12.9345,77.6192,22.7,147.6,21.6,156.1,55
2017,8,Jayanagar,12.925,77.5938,33.7,214.6,15.5,23.9,78
2017,8,Malleshwaram,13.0097,77.5649,28.6,75.2,66.9,180.3,66
2017,8,Hebbal,13.0358,77.597,34.0,199.4,40.0,143.0,73
2017,8,Electronic City,12.8445,77.6636,33.6,172.4,77.3,188.6,28
2017,8,BTM Layout,12.9166,77.6101,32.7,234.3,117.8,112.6,51
2017,8,Rajajinagar,12.998,77.5542,20.0,286.2,122.7,101.6,7
2017,8,Marathahalli,12.9563,77.7011,25.4,204.6,60.1,130.1,30
2017,8,Bannerghatta,12.8,77.5771,34.4,27.2,80.2,192.6,69
2017,8,Yeshwanthpur,13.0286,77.5308,31.5,194.3,26.5,17.5,60
2017,9,Indiranagar,12.9784,77.6408,25.8,57.3,104.4,180.3,37
2017,9,Whitefield,12.9698,77.7499,21.3,189.8,110.3,36.6,36
2017,9,Koramangala,12.9345,77.6192,22.9,215.9,88.9,103.0,73
2017,9,Jayanagar,12.925,77.5938,24.6,160.2,125.1,95.4,59
2017,9,Malleshwaram,13.0097,77.5649,34.9,11.1,8.4,159.7,59
2017,9,Hebbal,13.0358,77.597,32.1,200.2,68.8,138.8,52
2017,9,Electronic City,12.8445,77.6636,33.1,44.7,86.9,185.7,60
2017,9,BTM Layout,12.9166,77.6101,29.8,141.4,137.7,18.7,52
2017,9,Rajajinagar,12.998,77.5542,30.5,39.2,25.8,19.5,37
2017,9,Marathahalli,12.9563,77.7011,26.8,51.2,88.7,165.4,83
2017,9,Bannerghatta,12.8,77.5771,21.6,149.1,119.9,51.9,57
2017,9,Yeshwanthpur,13.0286,77.5308,32.2,294.7,101.8,71.6,30
2017,10,Indiranagar,12.9784,77.6408,34.6,172.8,20.6,168.9,59
2017,10,Whitefield,12.9698,77.7499,28.9,100.7,18.1,36.8,17
2017,10,Koramangala,12.9345,77.6192,26.2,208.9,83.0,93.3,55
2017,10,Jayanagar,12.925,77.5938,21.5,254.2,91.9,157.8,47
2017,10,Malleshwaram,13.0097,77.5649,20.2,146.1,1.0,44.1,74
2017,10,Hebbal,13.0358,77.597,33.3,124.9,121.1,156.8,65
2017,10,Electronic City,12.8445,77.6636,30.4,61.8,96.0,109.4,9
2017,10,BTM Layout,12.9166,77.6101,29.2,11.3,27.0,105.0,74
2017,10,Rajajinagar,12.998,77.5542,34.3,188.2,117.4,76.1,64
2017,10,Marathahalli,12.9563,77.7011,21.8,159.1,14.4,78.8,50
2017,10,Bannerghatta,12.8,77.5771,31.4,161.9,32.9,156.4,41
2017,10,Yeshwanthpur,13.0286,77.5308,22.9,239.0,102.8,194.0,36
2017,11,Indiranagar,12.9784,77.6408,27.1,52.9,100.5,18.2,39
2017,11,Whitefield,12.9698,77.7499,26.5,100.3,120.8,154.1,37
2017,11,Koramangala,12.9345,77.6192,20.6,222.1,138.7,43.4,55
2017,11,Jayanagar,12.925,77.5938,21.7,268.5,108.2,122.6,27
2017,11,Malleshwaram,13.0097,77.5649,24.9,59.6,101.5,71.9,53
2017,11,Hebbal,13.0358,77.597,21.5,221.3,130.5,81.4,32
2017,11,Electronic City,12.8445,77.6636,23.3,141.3,72.7,179.2,78
2017,11,BTM Layout,12.9166,77.6101,26.8,116.2,20.5,146.8,86
2017,11,Rajajinagar,12.998,77.5542,29.5,292.7,30.3,34.2,47
2017,11,Marathahalli,12.9563,77.7011,22.0,255.5,68.8,42.5,43
2017,11,Bannerghatta,12.8,77.5771,25.2,265.9,90.5,160.0,32
2017,11,Yeshwanthpur,13.0286,77.5308,22.5,291.0,128.3,26.4,29
2017,12,Indiranagar,12.9784,77.6408,32.9,146.8,149.3,122.4,58
2017,12,Whitefield,12.9698,77.7499,31.0,220.9,37.0,72.2,36
2017,12,Koramangala,12.9345,77.6192,28.7,267.5,88.8,38.3,48
2017,12,Jayanagar,12.925,77.5938,34.7,12.0,70.6,156.0,49
2017,12,Malleshwaram,13.0097,77.5649,20.5,159.3,71.9,161.6,59
2017,12,Hebbal,13.0358,77.597,23.6,167.5,1.9,149.0,30
2017,12,Electronic City,12.8445,77.6636,34.2,39.8,44.4,133.1,69
2017,12,BTM Layout,12.9166,77.6101,24.6,211.0,128.7,152.0,62
2017,12,Rajajinagar,12.998,77.5542,20.4,136.5,115.8,176.1,20
2017,12,Marathahalli,12.9563,77.7011,25.6,139.3,95.0,173.5,69
2017,12,Bannerghatta,12.8,77.5771,21.1,268.0,49.9,16.2,35
2017,12,Yeshwanthpur,13.0286,77.5308,34.2,162.7,119.2,159.7,57
2018,1,Indiranagar,12.9784,77.6408,21.2,264.3,110.4,20.4,78
2018,1,Whitefield,12.9698,77.7499,33.3,33.3,54.8,127.6,39
2018,1,Koramangala,12.9345,77.6192,25.5,52.6,83.8,22.7,46
2018,1,Jayanagar,12.925,77.5938,34.7,71.6,17.0,100.9,36
2018,1,Malleshwaram,13.0097,77.5649,34.1,174.0,143.9,49.9,49
2018,1,Hebbal,13.0358,77.597,25.3,80.2,102.0,62.7,35
2018,1,Electronic City,12.8445,77.6636,21.0,103.6,72.9,110.1,72
2018,1,BTM Layout,12.9166,77.6101,30.2,159.9,43.8,128.0,71
2018,1,Rajajinagar,12.998,77.5542,32.0,283.6,121.3,188.8,88
2018,1,Marathahalli,12.9563,77.7011,26.9,24.1,134.7,64.8,66
2018,1,Bannerghatta,12.8,77.5771,34.3,32.8,41.4,142.4,9
2018,1,Yeshwanthpur,13.0286,77.5308,27.8,188.2,44.0,194.2,50
2018,2,Indiranagar,12.9784,77.6408,28.1,39.6,52.0,94.3,39
2018,2,Whitefield,12.9698,77.7499,20.9,261.5,34.8,190.0,36
2018,2,Koramangala,12.9345,77.6192,29.7,123.5,51.4,132.7,37
2018,2,Jayanagar,12.925,77.5938,30.5,252.6,66.8,67.8,73
2018,2,Malleshwaram,13.0097,77.5649,22.0,236.8,25.8,59.4,0
2018,2,Hebbal,13.0358,77.597,31.5,14.2,53.0,96.6,55
2018,2,Electronic City,12.8445,77.6636,22.5,277.2,106.8,64.2,87
2018,2,BTM Layout,12.9166,77.6101,30.4,199.9,23.0,55.2,43
2018,2,Rajajinagar,12.998,77.5542,20.6,95.0,19.0,59.5,60
2018,2,Marathahalli,12.9563,77.7011,20.5,95.1,51.6,80.9,73
2018,2,Bannerghatta,12.8,77.5771,28.1,48.8,45.2,184.9,30
2018,2,Yeshwanthpur,13.0286,77.5308,22.2,137.4,48.0,10.8,63
2018,3,Indiranagar,12.9784,77.6408,31.1,292.7,49.7,144.0,33
2018,3,Whitefield,12.9698,77.7499,34.2,294.2,86.1,37.9,52
2018,3,Koramangala,12.9345,77.6192,28.5,272.1,66.3,140.9,45
2018,3,Jayanagar,12.925,77.5938,22.1,165.3,46.2,86.3,7
2018,3,Malleshwaram,13.0097,77.5649,32.6,133.8,13.9,20.5,33
2018,3,Hebbal,13.0358,77.597,23.3,280.7,41.7,14.3,29
2018,3,Electronic City,12.8445,77.6636,28.1,133.6,100.7,26.6,36
2018,3,BTM Layout,12.9166,77.6101,24.8,181.5,141.5,182.6,49
2018,3,Rajajinagar,12.998,77.5542,25.4,44.4,128.1,80.2,38
2018,3,Marathahalli,12.9563,77.7011,25.3,293.3,131.1,26.6,61
2018,3,Bannerghatta,12.8,77.5771,30.9,133.3,148.9,162.7,41
2018,3,Yeshwanthpur,13.0286,77.5308,34.6,127.1,134.5,36.5,85
2018,4,Indiranagar,12.9784,77.6408,28.8,25.8,31.2,100.2,89
2018,4,Whitefield,12.9698,77.7499,21.0,288.0,113.4,26.8,6
2018,4,Koramangala,12.9345,77.6192,26.1,274.3,62.2,115.6,41
2018,4,Jayanagar,12.925,77.5938,22.1,55.8,57.3,115.2,17
2018,4,Malleshwaram,13.0097,77.5649,20.6,247.9,125.2,67.7,29
2018,4,Hebbal,13.0358,77.597,20.4,0.7,39.4,191.6,41
2018,4,Electronic City,12.8445,77.6636,32.5,141.8,98.1,179.6,29
2018,4,BTM Layout,12.9166,77.6101,30.3,73.4,17.9,62.7,61
2018,4,Rajajinagar,12.998,77.5542,34.9,20.0,111.8,120.4,13
2018,4,Marathahalli,12.9563,77.7011,29.4,142.8,104.1,32.7,33
2018,4,Bannerghatta,12.8,77.5771,27.7,172.6,126.8,40.9,66
2018,4,Yeshwanthpur,13.0286,77.5308,33.2,40.6,24.5,61.8,56
2018,5,Indiranagar,12.9784,77.6408,26.3,273.6,53.4,65.1,3
2018,5,Whitefield,12.9698,77.7499,27.7,229.9,27.5,28.0,41
2018,5,Koramangala,12.9345,77.6192,31.3,163.1,130.9,167.1,43
2018,5,Jayanagar,12.925,77.5938,30.3,206.5,14.4,120.2,34
2018,5,Malleshwaram,13.0097,77.5649,32.3,3.9,77.7,80.9,31
2018,5,Hebbal,13.0358,77.597,33.7,30.7,23.2,52.0,51
2018,5,Electronic City,12.8445,77.6636,22.8,269.1,92.0,168.0,25
2018,5,BTM Layout,12.9166,77.6101,28.3,226.9,17.1,97.5,46
2018,5,Rajajinagar,12.998,77.5542,21.1,245.7,138.5,101.1,42
2018,5,Marathahalli,12.9563,77.7011,32.3,266.9,89.6,155.1,67
2018,5,Bannerghatta,12.8,77.5771,25.1,213.0,4.3,164.8,56
2018,5,Yeshwanthpur,13.0286,77.5308,22.1,68.0,18.8,34.7,88
2018,6,Indiranagar,12.9784,77.6408,21.2,207.2,117.6,24.8,55
2018,6,Whitefield,12.9698,77.7499,20.6,32.3,119.0,107.6,16
2018,6,Koramangala,12.9345,77.6192,20.9,35.7,38.0,22.6,33
2018,6,Jayanagar,12.925,77.5938,31.7,276.0,30.8,181.2,20
2018,6,Malleshwaram,13.0097,77.5649,22.8,105.5,13.6,170.7,95
2018,6,Hebbal,13.0358,77.597,25.2,48.2,75.1,148.4,32
2018,6,Electronic City,12.8445,77.6636,23.6,171.1,14.9,119.8,63
2018,6,BTM Layout,12.9166,77.6101,22.9,84.6,135.2,112.1,51
2018,6,Rajajinagar,12.998,77.5542,34.6,29.6,32.1,105.8,44
2018,6,Marathahalli,12.9563,77.7011,28.8,131.9,143.7,44.4,31
2018,6,Bannerghatta,12.8,77.5771,25.3,113.9,32.1,53.2,93
2018,6,Yeshwanthpur,13.0286,77.5308,21.9,33.1,20.4,154.8,87
2018,7,Indiranagar,12.9784,77.6408,30.6,167.1,6.1,72.3,62
2018,7,Whitefield,12.9698,77.7499,29.0,93.6,146.4,94.4,60
2018,7,Koramangala,12.9345,77.6192,28.3,87.2,128.3,45.9,84
2018,7,Jayanagar,12.925,77.5938,27.1,203.7,26.9,199.8,66
2018,7,Malleshwaram,13.0097,77.5649,27.4,31.6,65.7,135.1,59
2018,7,Hebbal,13.0358,77.597,26.0,177.2,15.3,185.8,55
2018,7,Electronic City,12.8445,77.6636,34.7,19.4,146.3,74.3,0
2018,7,BTM Layout,12.9166,77.6101,21.8,251.4,108.8,62.9,15
2018,7,Rajajinagar,12.998,77.5542,30.7,174.6,40.9,160.0,37
2018,7,Marathahalli,12.9563,77.7011,27.1,180.9,60.7,102.1,34
2018,7,Bannerghatta,12.8,77.5771,24.2,230.4,16.2,57.6,21
2018,7,Yeshwanthpur,13.0286,77.5308,22.0,29.9,7.9,23.0,50
2018,8,Indiranagar,12.9784,77.6408,30.2,291.6,57.4,139.0,66
2018,8,Whitefield,12.9698,77.7499,21.4,23.0,112.7,155.8,72
2018,8,Koramangala,12.9345,77.6192,31.9,60.6,99.3,103.1,48
2018,8,Jayanagar,12.925,77.5938,32.9,164.0,142.9,16.0,68
2018,8,Malleshwaram,13.0097,77.5649,26.5,274.5,57.5,69.8,34
2018,8,Hebbal,13.0358,77.597,20.5,167.0,129.1,67.6,65
2018,8,Electronic City,12.8445,77.6636,30.6,147.4,20.2,146.0,40
2018,8,BTM Layout,12.9166,77.6101,30.1,198.0,102.8,118.7,50
2018,8,Rajajinagar,12.998,77.5542,27.1,256.3,76.0,84.4,0
2018,8,Marathahalli,12.9563,77.7011,29.3,105.8,146.7,70.9,51
2018,8,Bannerghatta,12.8,77.5771,20.4,13.5,125.5,76.3,49
2018,8,Yeshwanthpur,13.0286,77.5308,33.4,102.4,14.6,75.6,45
2018,9,Indiranagar,12.9784,77.6408,25.4,105.4,99.2,57.0,33
2018,9,Whitefield,12.9698,77.7499,33.7,19.7,45.7,74.1,28
2018,9,Koramangala,12.9345,77.6192,20.3,97.8,69.1,174.0,10
2018,9,Jayanagar,12.925,77.5938,24.0,208.8,88.2,197.3,32
2018,9,Malleshwaram,13.0097,77.5649,25.7,117.1,85.9,163.6,74
2018,9,Hebbal,13.0358,77.597,25.0,150.8,114.7,74.5,67
2018,9,Electronic City,12.8445,77.6636,29.2,109.0,65.4,104.4,70
2018,9,BTM Layout,12.9166,77.6101,32.6,160.8,43.1,19.0,21
2018,9,Rajajinagar,12.998,77.5542,34.9,120.6,33.9,151.1,82
2018,9,Marathahalli,12.9563,77.7011,21.4,101.1,10.1,162.2,71
2018,9,Bannerghatta,12.8,77.5771,27.1,62.9,119.3,133.8,38
2018,9,Yeshwanthpur,13.0286,77.5308,26.5,162.0,30.0,86.4,84
2018,10,Indiranagar,12.9784,77.6408,29.4,136.0,114.5,44.3,80
2018,10,Whitefield,12.9698,77.7499,32.9,173.1,31.9,192.8,53
2018,10,Koramangala,12.9345,77.6192,31.1,140.2,140.6,111.2,24
2018,10,Jayanagar,12.925,77.5938,26.5,169.8,94.0,109.2,27
2018,10,Malleshwaram,13.0097,77.5649,25.5,44.3,22.6,140.2,43
2018,10,Hebbal,13.0358,77.597,24.8,249.1,9.7,48.7,70
2018,10,Electronic City,12.8445,77.6636,26.2,247.1,96.9,58.7,33
2018,10,BTM Layout,12.9166,77.6101,21.7,57.6,36.8,167.2,37
2018,10,Rajajinagar,12.998,77.5542,27.0,167.9,65.4,132.9,61
2018,10,Marathahalli,12.9563,77.7011,22.0,77.5,120.5,135.1,52
2018,10,Bannerghatta,12.8,77.5771,22.6,255.8,144.6,102.3,89
2018,10,Yeshwanthpur,13.0286,77.5308,21.3,180.5,130.1,181.1,54
2018,11,Indiranagar,12.9784,77.6408,26.1,109.0,98.6,27.2,80
2018,11,Whitefield,12.9698,77.7499,22.1,33.6,110.2,187.3,38
2018,11,Koramangala,12.9345,77.6192,27.8,248.7,142.5,187.0,49
2018,11,Jayanagar,12.925,77.5938,23.6,36.7,121.0,72.6,91
2018,11,Malleshwaram,13.0097,77.5649,28.8,117.0,112.3,54.8,40
2018,11,Hebbal,13.0358,77.597,22.6,291.0,65.9,58.3,55
2018,11,Electronic City,12.8445,77.6636,28.8,147.1,56.2,190.3,41
2018,11,BTM Layout,12.9166,77.6101,30.2,289.0,131.9,188.0,69
2018,11,Rajajinagar,12.998,77.5542,25.4,214.7,123.2,14.0,76
2018,11,Marathahalli,12.9563,77.7011,32.6,198.7,141.1,141.2,44
2018,11,Bannerghatta,12.8,77.5771,31.8,71.9,82.9,68.8,68
2018,11,Yeshwanthpur,13.0286,77.5308,32.2,36.6,130.0,173.0,45
2018,12,Indiranagar,12.9784,77.6408,25.8,272.9,58.9,195.8,49
2018,12,Whitefield,12.9698,77.7499,32.3,70.6,31.6,179.1,58
2018,12,Koramangala,12.9345,77.6192,33.7,189.4,131.9,155.7,45
2018,12,Jayanagar,12.925,77.5938,33.0,247.0,141.1,99.5,52
2018,12,Malleshwaram,13.0097,77.5649,26.2,252.3,107.6,176.6,65
2018,12,Hebbal,13.0358,77.597,30.5,151.9,52.8,124.4,16
2018,12,Electronic City,12.8445,77.6636,32.2,221.3,68.0,15.2,77
2018,12,BTM Layout,12.9166,77.6101,29.5,237.3,20.4,86.1,59
2018,12,Rajajinagar,12.998,77.5542,29.4,94.1,12.3,40.0,0
2018,12,Marathahalli,12.9563,77.7011,32.5,228.9,127.0,140.3,44
2018,12,Bannerghatta,12.8,77.5771,31.9,95.8,71.8,149.7,47
2018,12,Yeshwanthpur,13.0286,77.5308,32.4,239.9,29.8,88.8,80
2019,1,Indiranagar,12.9784,77.6408,22.7,262.9,141.7,178.0,57
2019,1,Whitefield,12.9698,77.7499,33.8,194.1,94.0,182.3,98
2019,1,Koramangala,12.9345,77.6192,34.6,59.5,105.2,42.1,32
2019,1,Jayanagar,12.925,77.5938,23.9,26.7,55.2,190.0,62
2019,1,Malleshwaram,13.0097,77.5649,21.8,215.6,65.3,184.8,21
2019,1,Hebbal,13.0358,77.597,21.8,214.1,28.6,173.8,58
2019,1,Electronic City,12.8445,77.6636,31.7,86.4,74.1,34.7,66
2019,1,BTM Layout,12.9166,77.6101,34.9,84.9,101.6,89.5,28
2019,1,Rajajinagar,12.998,77.5542,26.1,43.8,43.5,59.7,17
2019,1,Marathahalli,12.9563,77.7011,25.5,205.3,68.7,12.0,20
2019,1,Bannerghatta,12.8,77.5771,22.0,97.0,104.0,140.5,42
2019,1,Yeshwanthpur,13.0286,77.5308,31.0,76.9,14.3,21.2,19
2019,2,Indiranagar,12.9784,77.6408,25.0,70.5,136.2,199.4,98
2019,2,Whitefield,12.9698,77.7499,29.0,224.5,6.8,58.2,30
2019,2,Koramangala,12.9345,77.6192,29.3,90.8,59.2,80.5,75
2019,2,Jayanagar,12.925,77.5938,28.7,78.1,75.6,186.8,44
2019,2,Malleshwaram,13.0097,77.5649,33.2,39.6,47.6,110.8,56
2019,2,Hebbal,13.0358,77.597,20.7,38.4,130.8,168.6,57
2019,2,Electronic City,12.8445,77.6636,31.2,277.9,42.4,176.6,24
2019,2,BTM Layout,12.9166,77.6101,24.0,93.9,133.9,70.0,27
2019,2,Rajajinagar,12.998,77.5542,34.9,229.1,22.7,172.1,30
2019,2,Marathahalli,12.9563,77.7011,20.8,44.6,34.5,16.8,20
2019,2,Bannerghatta,12.8,77.5771,23.9,211.8,65.5,199.1,55
2019,2,Yeshwanthpur,13.0286,77.5308,25.3,212.7,72.8,103.7,47
2019,3,Indiranagar,12.9784,77.6408,32.7,260.1,18.5,27.8,58
2019,3,Whitefield,12.9698,77.7499,22.5,152.6,40.9,179.3,40
2019,3,Koramangala,12.9345,77.6192,28.8,175.1,145.7,109.9,31
2019,3,Jayanagar,12.925,77.5938,21.2,230.5,101.5,178.6,41
2019,3,Malleshwaram,13.0097,77.5649,20.4,204.4,102.1,84.9,8
2019,3,Hebbal,13.0358,77.597,32.6,46.1,12.2,167.8,23
2019,3,Electronic City,12.8445,77.6636,29.9,136.2,143.3,122.9,102
2019,3,BTM Layout,12.9166,77.6101,29.8,285.3,48.7,149.0,51
2019,3,Rajajinagar,12.998,77.5542,31.0,287.2,85.4,50.2,77
2019,3,Marathahalli,12.9563,77.7011,24.8,16.7,10.6,190.9,58
2019,3,Bannerghatta,12.8,77.5771,25.7,119.7,26.7,193.4,55
2019,3,Yeshwanthpur,13.0286,77.5308,32.8,48.9,116.9,64.1,43
2019,4,Indiranagar,12.9784,77.6408,31.3,196.2,18.1,103.3,16
2019,4,Whitefield,12.9698,77.7499,24.7,205.5,19.7,136.4,64
2019,4,Koramangala,12.9345,77.6192,32.5,153.8,73.4,178.2,24
2019,4,Jayanagar,12.925,77.5938,26.3,226.9,121.6,126.6,53
2019,4,Malleshwaram,13.0097,77.5649,26.5,127.8,6.1,74.9,36
2019,4,Hebbal,13.0358,77.597,30.3,46.5,74.3,129.6,53
2019,4,Electronic City,12.8445,77.6636,27.9,87.2,65.6,182.4,38
2019,4,BTM Layout,12.9166,77.6101,21.9,270.9,126.2,109.4,51
2019,4,Rajajinagar,12.998,77.5542,24.4,14.3,11.5,18.6,66
2019,4,Marathahalli,12.9563,77.7011,21.4,198.3,85.3,58.1,63
2019,4,Bannerghatta,12.8,77.5771,23.8,24.5,75.5,31.6,43
2019,4,Yeshwanthpur,13.0286,77.5308,22.7,117.9,12.5,176.6,39
2019,5,Indiranagar,12.9784,77.6408,24.5,176.2,68.2,137.3,38
2019,5,Whitefield,12.9698,77.7499,34.5,261.4,28.1,45.2,38
2019,5,Koramangala,12.9345,77.6192,31.2,181.2,130.7,30.2,47
2019,5,Jayanagar,12.925,77.5938,21.8,51.5,71.6,141.4,49
2019,5,Malleshwaram,13.0097,77.5649,33.0,289.7,90.3,102.5,10
2019,5,Hebbal,13.0358,77.597,25.4,202.1,103.5,85.0,13
2019,5,Electronic City,12.8445,77.6636,24.5,37.5,2.1,31.3,102
2019,5,BTM Layout,12.9166,77.6101,32.9,62.8,97.3,133.5,55
2019,5,Rajajinagar,12.998,77.5542,26.5,187.8,118.5,46.3,42
2019,5,Marathahalli,12.9563,77.7011,27.1,6.5,24.9,39.0,71
2019,5,Bannerghatta,12.8,77.5771,30.5,289.2,70.7,173.4,38
2019,5,Yeshwanthpur,13.0286,77.5308,28.5,250.2,7.6,11.5,43
2019,6,Indiranagar,12.9784,77.6408,29.5,213.9,146.9,171.2,47
2019,6,Whitefield,12.9698,77.7499,28.3,87.2,73.1,102.4,23
2019,6,Koramangala,12.9345,77.6192,28.9,183.4,101.8,165.2,18
2019,6,Jayanagar,12.925,77.5938,27.9,126.6,47.4,22.1,52
2019,6,Malleshwaram,13.0097,77.5649,33.4,125.1,71.0,104.0,67
2019,6,Hebbal,13.0358,77.597,30.5,6.2,43.2,46.5,43
2019,6,Electronic City,12.8445,77.6636,25.2,69.6,33.0,182.7,35
2019,6,BTM Layout,12.9166,77.6101,32.6,197.1,19.7,65.7,73
2019,6,Rajajinagar,12.998,77.5542,30.7,287.9,125.0,137.9,46
2019,6,Marathahalli,12.9563,77.7011,32.0,253.4,93.3,63.7,14
2019,6,Bannerghatta,12.8,77.5771,31.2,200.1,19.4,47.9,42
2019,6,Yeshwanthpur,13.0286,77.5308,26.2,298.1,45.5,49.8,44
2019,7,Indiranagar,12.9784,77.6408,20.7,5.4,132.1,77.8,70
2019,7,Whitefield,12.9698,77.7499,33.4,9.6,9.5,91.8,81
2019,7,Koramangala,12.9345,77.6192,29.3,36.2,33.6,59.0,39
2019,7,Jayanagar,12.925,77.5938,20.7,263.3,40.1,38.7,65
2019,7,Malleshwaram,13.0097,77.5649,30.4,154.6,100.4,144.2,69
2019,7,Hebbal,13.0358,77.597,26.9,252.5,16.6,30.1,40
2019,7,Electronic City,12.8445,77.6636,29.2,234.6,142.1,166.5,59
2019,7,BTM Layout,12.9166,77.6101,29.4,261.3,136.6,39.8,52
2019,7,Rajajinagar,12.998,77.5542,24.4,132.5,75.9,149.2,73
2019,7,Marathahalli,12.9563,77.7011,25.0,41.3,127.3,93.4,66
2019,7,Bannerghatta,12.8,77.5771,26.2,230.7,36.8,163.7,37
2019,7,Yeshwanthpur,13.0286,77.5308,21.3,111.7,113.2,78.5,69
2019,8,Indiranagar,12.9784,77.6408,30.0,45.5,113.0,90.1,54
2019,8,Whitefield,12.9698,77.7499,26.2,122.8,68.8,172.0,85
2019,8,Koramangala,12.9345,77.6192,31.9,108.5,4.5,37.7,86
2019,8,Jayanagar,12.925,77.5938,34.2,25.4,47.2,196.6,52
2019,8,Malleshwaram,13.0097,77.5649,22.5,18.4,113.9,135.4,22
2019,8,Hebbal,13.0358,77.597,20.9,189.5,107.0,135.5,16
2019,8,Electronic City,12.8445,77.6636,27.8,88.7,60.3,139.4,33
2019,8,BTM Layout,12.9166,77.6101,31.1,272.8,1.2,63.2,44
2019,8,Rajajinagar,12.998,77.5542,27.9,276.1,105.0,94.8,56
2019,8,Marathahalli,12.9563,77.7011,31.8,195.6,104.6,178.7,74
2019,8,Bannerghatta,12.8,77.5771,31.7,121.4,29.6,67.3,67
2019,8,Yeshwanthpur,13.0286,77.5308,30.9,222.0,18.9,198.5,54
2019,9,Indiranagar,12.9784,77.6408,24.3,27.8,82.8,109.1,50
2019,9,Whitefield,12.9698,77.7499,20.4,239.0,88.9,55.9,38
2019,9,Koramangala,12.9345,77.6192,31.6,218.0,148.0,31.0,67
2019,9,Jayanagar,12.925,77.5938,29.4,106.3,7.2,133.7,57
2019,9,Malleshwaram,13.0097,77.5649,21.9,89.4,110.5,96.1,85
2019,9,Hebbal,13.0358,77.597,34.8,169.7,134.2,129.3,46
2019,9,Electronic City,12.8445,77.6636,28.0,178.7,52.6,64.1,56
